CustomerID,Nationality,Occupation,PEP_Status,RiskRating,IncomeSource,AnnualIncome,AccountOpeningMethod,IdentificationUsed,AccountNumber
30000849,Other,CASINOS,No,High,Business,1363000.0,MAIL,NRN ID,00548282582
30000850,Indian,RETIRED,No,Low,Other,1421000.0,SOCIAL MEDIA,CITIZENSHIP,00384252381
30000851,Nepali,DOCTOR,No,Low,Investment,773000.0,SOCIAL MEDIA,PASSPORT,00482825241
30000852,Other,ANY ARTIST (ART/CRAFTPERSONS),No,High,Other,7121000.0,REFERRAL,ADHAR CARD,00377444882
30000853,Indian,ANY ACCOUNTANT,No,High,Investment,3736000.0,WALKIN CUSTOMER,NRN ID,00577769561
30000854,Other,TEACHER,No,Low,Remittance,585000.0,OFFLINE,NRN ID,00224139992
30000855,Other,GOVT. JUDGE,Yes,High,Other,1015000.0,REFERRAL,ADHAR CARD,00545858702
30000856,Other,SELF EMPLOYED JEWELERS,No,High,Salary,6708000.0,REFERRAL,NRN ID,00150490092
30000857,Other,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Salary,3029000.0,SOCIAL MEDIA,CITIZENSHIP,00395144262
30000858,Indian,ENGINEER,No,Low,Other,7869000.0,WALKIN CUSTOMER,ADHAR CARD,00166871452
30000859,Indian,ENGINEER,No,Low,Other,5979000.0,ONLINE ACCOUNT,ADHAR CARD,00297185592
30000860,Other,REAL ESTATE BUSINESS,No,High,Investment,5780000.0,MAIL,CITIZENSHIP,00434587551
30000861,Nepali,ANY ARTIST (ART/CRAFTPERSONS),No,High,Remittance,3735000.0,OFFLINE,NRN ID,00246034842
30000862,Other,GOVT. LEGISLATOR,Yes,High,Other,5201000.0,SWIFT,NRN ID,00493689332
30000863,Other,STUDENT,No,Low,Business,5776000.0,EVENTS AND EXHIBITION,CITIZENSHIP,00291329971
30000864,Other,REAL ESTATE BUSINESS,No,High,Remittance,7569000.0,OFFLINE,CITIZENSHIP,00436313331
30000865,Other,STUDENT,No,Low,Salary,610000.0,EVENTS AND EXHIBITION,CITIZENSHIP,00158585232
30000866,Indian,ENGINEER,No,Low,Investment,515000.0,EVENTS AND EXHIBITION,PASSPORT,00391524772
30000867,Other,STUDENT,No,Low,Salary,1710000.0,SWIFT,CITIZENSHIP,00346168562
30000868,Nepali,GOVT. LEGISLATOR,Yes,High,Investment,4005000.0,REFERRAL,NRN ID,00180057481
30000869,Indian,FARMER,No,Low,Remittance,4187000.0,SWIFT,NRN ID,00533240181
30000870,Other,RETIRED,No,Low,Business,3282000.0,MAIL,ADHAR CARD,00378724221
30000871,Other,ANY ARTIST (ART/CRAFTPERSONS),No,High,Remittance,5746000.0,REFERRAL,CITIZENSHIP,00337785541
30000872,Other,GOVT. LEGISLATOR,Yes,High,Salary,1758000.0,SWIFT,CITIZENSHIP,00297535761
30000873,Nepali,GOVT. LEGISLATOR,Yes,High,Business,2189000.0,SWIFT,CITIZENSHIP,00144528342
30000874,Other,DOCTOR,No,Low,Remittance,6937000.0,SOCIAL MEDIA,ADHAR CARD,00592455491
30000875,Indian,SELF EMPLOYED JEWELERS,No,High,Remittance,2280000.0,ONLINE ACCOUNT,CITIZENSHIP,00174090802
30000876,Other,SELF EMPLOYED JEWELERS,No,High,Investment,6216000.0,EVENTS AND EXHIBITION,ADHAR CARD,00252874931
30000877,Indian,SELF EMPLOYED JEWELERS,No,High,Salary,509000.0,SOCIAL MEDIA,ADHAR CARD,00540443572
30000878,Indian,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Investment,2286000.0,ONLINE ACCOUNT,CITIZENSHIP,00264394712
30000879,Nepali,CASINOS,No,High,Other,4216000.0,MAIL,CITIZENSHIP,00592708221
30000880,Indian,ANY ARTIST (ART/CRAFTPERSONS),No,High,Investment,4028000.0,MAIL,PASSPORT,00420982062
30000881,Nepali,GAMING -CASINOS,No,High,Other,6175000.0,EVENTS AND EXHIBITION,ADHAR CARD,00551324981
30000882,Other,STUDENT,No,Low,Remittance,3174000.0,EVENTS AND EXHIBITION,PASSPORT,00133885221
30000883,Other,STUDENT,No,Low,Other,6557000.0,REFERRAL,PASSPORT,00410167941
30000884,Nepali,ANY ARTIST (ART/CRAFTPERSONS),No,High,Remittance,7994000.0,WALKIN CUSTOMER,ADHAR CARD,00373779172
30000885,Nepali,SELF EMPLOYED JEWELERS,No,High,Other,991000.0,ONLINE ACCOUNT,PASSPORT,00560438741
30000886,Other,GOVT. LEGISLATOR,Yes,High,Investment,7672000.0,OFFLINE,ADHAR CARD,00494694781
30000887,Other,GAMING -CASINOS,No,High,Remittance,2931000.0,SWIFT,ADHAR CARD,00363961941
30000888,Nepali,GOVT. JUDGE,Yes,High,Salary,7241000.0,EVENTS AND EXHIBITION,NRN ID,00510717932
30000889,Other,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Remittance,4448000.0,SWIFT,CITIZENSHIP,00523006221
30000890,Indian,FARMER,No,Low,Other,6761000.0,SOCIAL MEDIA,CITIZENSHIP,00339726982
30000891,Indian,TEACHER,No,Low,Business,6022000.0,REFERRAL,ADHAR CARD,00447165011
30000892,Nepali,ANY ATTORNEY/ LAWYER,No,Medium,Other,7847000.0,OFFLINE,CITIZENSHIP,00349301961
30000893,Indian,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Other,7879000.0,MAIL,CITIZENSHIP,00242897901
30000894,Indian,GOVT. ARMY (CAPTAIN AND ABOVE),Yes,High,Remittance,803000.0,EVENTS AND EXHIBITION,CITIZENSHIP,00239448851
30000895,Nepali,GAMING -CASINOS,No,High,Other,6827000.0,SOCIAL MEDIA,ADHAR CARD,00242187342
30000896,Other,GOVT. LEGISLATOR,Yes,High,Remittance,6875000.0,OFFLINE,NRN ID,00118701132
30000897,Indian,GAMING -CASINOS,No,High,Salary,3083000.0,SOCIAL MEDIA,PASSPORT,00593143642
30000898,Nepali,GAMING -CASINOS,No,High,Remittance,340000.0,WALKIN CUSTOMER,ADHAR CARD,00563056592
30000899,Nepali,ANY ACCOUNTANT,No,High,Business,1816000.0,OFFLINE,ADHAR CARD,00451940381
30000900,Nepali,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Salary,4862000.0,OFFLINE,ADHAR CARD,00414030472
30000901,Nepali,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Remittance,6627000.0,WALKIN CUSTOMER,CITIZENSHIP,00219132312
30000902,Other,RETIRED,No,Low,Salary,7804000.0,SOCIAL MEDIA,NRN ID,00424350341
30000903,Indian,ANY ATTORNEY/ LAWYER,No,Medium,Business,2621000.0,MAIL,CITIZENSHIP,00119192042
30000904,Nepali,ANY ARTIST (ART/CRAFTPERSONS),No,High,Other,3393000.0,MAIL,PASSPORT,00173997612
30000905,Other,ANY ACCOUNTANT,No,High,Remittance,7076000.0,ONLINE ACCOUNT,ADHAR CARD,00481824222
30000906,Other,ANY ACCOUNTANT,No,High,Remittance,1132000.0,SOCIAL MEDIA,CITIZENSHIP,00542293002
30000907,Other,REAL ESTATE BUSINESS,No,High,Other,3542000.0,SWIFT,PASSPORT,00269624752
30000908,Nepali,GOVT. JUDGE,Yes,High,Salary,4801000.0,OFFLINE,ADHAR CARD,00162289021
30000909,Other,GOVT. LEGISLATOR,Yes,High,Business,4946000.0,REFERRAL,ADHAR CARD,00261786972
30000910,Nepali,GOVT. ARMY (CAPTAIN AND ABOVE),Yes,High,Other,4205000.0,SOCIAL MEDIA,NRN ID,00249826981
30000911,Indian,REAL ESTATE BUSINESS,No,High,Business,1758000.0,SWIFT,NRN ID,00267302901
30000912,Other,DOCTOR,No,Low,Other,3524000.0,EVENTS AND EXHIBITION,CITIZENSHIP,00560269832
30000913,Indian,ANY ARTIST (ART/CRAFTPERSONS),No,High,Remittance,5638000.0,SWIFT,PASSPORT,00247417401
30000914,Nepali,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Investment,1719000.0,SOCIAL MEDIA,ADHAR CARD,00477161301
30000915,Nepali,ANY ATTORNEY/ LAWYER,No,Medium,Investment,2537000.0,WALKIN CUSTOMER,ADHAR CARD,00133891081
30000916,Nepali,ANY ACCOUNTANT,No,High,Business,1986000.0,REFERRAL,PASSPORT,00239216952
30000917,Indian,GOVT. LEGISLATOR,Yes,High,Business,1656000.0,REFERRAL,CITIZENSHIP,00213605761
30000918,Nepali,GOVT. JUDGE,Yes,High,Remittance,2649000.0,WALKIN CUSTOMER,ADHAR CARD,00145271972
30000919,Indian,SELF EMPLOYED JEWELERS,No,High,Other,1212000.0,EVENTS AND EXHIBITION,PASSPORT,00520968522
30000920,Nepali,GOVT. LEGISLATOR,Yes,High,Remittance,7823000.0,WALKIN CUSTOMER,CITIZENSHIP,00382064882
30000921,Other,REAL ESTATE BUSINESS,No,High,Other,2203000.0,REFERRAL,PASSPORT,00364975681
30000922,Other,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Business,1589000.0,MAIL,ADHAR CARD,00120883892
30000923,Indian,GOVT. ARMY (CAPTAIN AND ABOVE),Yes,High,Remittance,4346000.0,SWIFT,NRN ID,00272726442
30000924,Indian,GAMING -CASINOS,No,High,Other,1990000.0,WALKIN CUSTOMER,NRN ID,00444762321
30000925,Nepali,FARMER,No,Low,Business,4700000.0,OFFLINE,ADHAR CARD,00373264022
30000926,Other,ANY ATTORNEY/ LAWYER,No,Medium,Business,4295000.0,WALKIN CUSTOMER,CITIZENSHIP,00184575612
30000927,Indian,GOVT. ARMY (CAPTAIN AND ABOVE),Yes,High,Other,3900000.0,MAIL,ADHAR CARD,00385690612
30000928,Indian,DOCTOR,No,Low,Investment,3701000.0,REFERRAL,CITIZENSHIP,00440126131
30000929,Indian,ANY ATTORNEY/ LAWYER,No,Medium,Investment,7435000.0,ONLINE ACCOUNT,CITIZENSHIP,00556376411
30000930,Nepali,TEACHER,No,Low,Salary,1814000.0,OFFLINE,ADHAR CARD,00565995271
30000931,Indian,GAMING -CASINOS,No,High,Business,366000.0,REFERRAL,ADHAR CARD,00553811251
30000932,Indian,FARMER,No,Low,Remittance,5337000.0,EVENTS AND EXHIBITION,NRN ID,00589189121
30000933,Nepali,CASINOS,No,High,Business,4820000.0,SWIFT,NRN ID,00496541131
30000934,Indian,ANY ATTORNEY/ LAWYER,No,Medium,Investment,1914000.0,SWIFT,CITIZENSHIP,00280076392
30000935,Indian,GOVT. JUDGE,Yes,High,Other,4148000.0,OFFLINE,ADHAR CARD,00211624222
30000936,Nepali,STUDENT,No,Low,Remittance,4820000.0,SOCIAL MEDIA,PASSPORT,00464707062
30000937,Nepali,DOCTOR,No,Low,Other,1872000.0,MAIL,CITIZENSHIP,00573974632
30000938,Other,FARMER,No,Low,Business,4685000.0,SWIFT,ADHAR CARD,00465170421
30000939,Nepali,SELF EMPLOYED JEWELERS,No,High,Salary,6664000.0,SWIFT,CITIZENSHIP,00515378631
30000940,Nepali,REAL ESTATE BUSINESS,No,High,Salary,2094000.0,ONLINE ACCOUNT,NRN ID,00444542992
30000941,Nepali,TEACHER,No,Low,Other,6920000.0,MAIL,NRN ID,00164823251
30000942,Nepali,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Business,6022000.0,MAIL,PASSPORT,00590237222
30000943,Nepali,REAL ESTATE BUSINESS,No,High,Investment,4949000.0,REFERRAL,PASSPORT,00436639072
30000944,Other,RETIRED,No,Low,Investment,3732000.0,MAIL,PASSPORT,00233939741
30000945,Other,DOCTOR,No,Low,Other,4736000.0,ONLINE ACCOUNT,ADHAR CARD,00487627412
30000946,Other,RETIRED,No,Low,Investment,3496000.0,EVENTS AND EXHIBITION,NRN ID,00339381312
30000947,Indian,FARMER,No,Low,Business,5680000.0,SOCIAL MEDIA,PASSPORT,00576026951
30000948,Nepali,GAMING -CASINOS,No,High,Other,7297000.0,MAIL,CITIZENSHIP,00346449311
30000949,Indian,ANY ATTORNEY/ LAWYER,No,Medium,Salary,3772000.0,REFERRAL,PASSPORT,00578802702
30000950,Other,ANY ARTIST (ART/CRAFTPERSONS),No,High,Remittance,3235000.0,MAIL,PASSPORT,00187494621
30000951,Indian,ANY ARTIST (ART/CRAFTPERSONS),No,High,Salary,2819000.0,SWIFT,NRN ID,00332897641
30000952,Indian,ANY ATTORNEY/ LAWYER,No,Medium,Salary,1380000.0,REFERRAL,PASSPORT,00583437841
30000953,Nepali,ANY ACCOUNTANT,No,High,Other,1256000.0,MAIL,PASSPORT,00159349281
30000954,Nepali,ANY ACCOUNTANT,No,High,Investment,1670000.0,SOCIAL MEDIA,PASSPORT,00270077022
30000955,Indian,ANY ARTIST (ART/CRAFTPERSONS),No,High,Other,3719000.0,SOCIAL MEDIA,CITIZENSHIP,00161728222
30000956,Indian,REAL ESTATE BUSINESS,No,High,Business,1004000.0,MAIL,CITIZENSHIP,00343552031
30000957,Nepali,DOCTOR,No,Low,Business,6436000.0,EVENTS AND EXHIBITION,PASSPORT,00126207321
30000958,Nepali,STUDENT,No,Low,Other,4628000.0,WALKIN CUSTOMER,PASSPORT,00164136642
30000959,Other,FARMER,No,Low,Remittance,1115000.0,OFFLINE,PASSPORT,00145866331
30000960,Nepali,FARMER,No,Low,Investment,3833000.0,ONLINE ACCOUNT,ADHAR CARD,00145696532
30000961,Other,TEACHER,No,Low,Salary,2622000.0,SWIFT,CITIZENSHIP,00178970601
30000962,Other,GOVT. LEGISLATOR,Yes,High,Other,4919000.0,MAIL,PASSPORT,00225895502
30000963,Indian,SELF EMPLOYED JEWELERS,No,High,Investment,436000.0,SWIFT,NRN ID,00466221321
30000964,Other,CASINOS,No,High,Other,463000.0,ONLINE ACCOUNT,ADHAR CARD,00549024791
30000965,Nepali,STUDENT,No,Low,Business,1359000.0,SWIFT,ADHAR CARD,00520053411
30000966,Nepali,GOVT. JUDGE,Yes,High,Remittance,7410000.0,SWIFT,ADHAR CARD,00249940501
30000967,Nepali,GAMING -CASINOS,No,High,Investment,6079000.0,WALKIN CUSTOMER,ADHAR CARD,00158394732
30000968,Indian,CASINOS,No,High,Business,6471000.0,WALKIN CUSTOMER,NRN ID,00551664211
30000969,Other,DOCTOR,No,Low,Business,6998000.0,ONLINE ACCOUNT,PASSPORT,00420840911
30000970,Nepali,GOVT. JUDGE,Yes,High,Business,4863000.0,WALKIN CUSTOMER,PASSPORT,00239137961
30000971,Other,ANY ATTORNEY/ LAWYER,No,Medium,Remittance,5857000.0,WALKIN CUSTOMER,NRN ID,00437541272
30000972,Nepali,CASINOS,No,High,Investment,2393000.0,SWIFT,CITIZENSHIP,00343789482
30000973,Indian,FARMER,No,Low,Remittance,3555000.0,MAIL,PASSPORT,00284050612
30000974,Indian,ANY ACCOUNTANT,No,High,Remittance,4883000.0,EVENTS AND EXHIBITION,PASSPORT,00460370491
30000975,Indian,FARMER,No,Low,Remittance,3189000.0,SWIFT,CITIZENSHIP,00357517392
30000976,Indian,GOVT. JUDGE,Yes,High,Remittance,332000.0,OFFLINE,NRN ID,00241813931
30000977,Indian,STUDENT,No,Low,Remittance,2670000.0,ONLINE ACCOUNT,NRN ID,00392133042
30000978,Nepali,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Remittance,6175000.0,REFERRAL,ADHAR CARD,00542586081
30000979,Other,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Investment,5965000.0,WALKIN CUSTOMER,NRN ID,00181142162
30000980,Nepali,TEACHER,No,Low,Salary,7571000.0,EVENTS AND EXHIBITION,ADHAR CARD,00286415312
30000981,Nepali,SELF EMPLOYED JEWELERS,No,High,Salary,3362000.0,ONLINE ACCOUNT,PASSPORT,00174482841
30000982,Indian,SELF EMPLOYED JEWELERS,No,High,Remittance,7751000.0,MAIL,ADHAR CARD,00393994592
30000983,Other,STUDENT,No,Low,Salary,2371000.0,WALKIN CUSTOMER,NRN ID,00133943342
30000984,Other,ENGINEER,No,Low,Salary,1046000.0,MAIL,NRN ID,00210264842
30000985,Other,ENGINEER,No,Low,Remittance,1735000.0,EVENTS AND EXHIBITION,PASSPORT,00272856071
30000986,Indian,SELF EMPLOYED JEWELERS,No,High,Other,1729000.0,SOCIAL MEDIA,PASSPORT,00145663892
30000987,Nepali,GAMING -CASINOS,No,High,Remittance,915000.0,ONLINE ACCOUNT,NRN ID,00437871341
30000988,Nepali,GAMING -CASINOS,No,High,Salary,3980000.0,ONLINE ACCOUNT,CITIZENSHIP,00349389561
30000989,Nepali,GAMING -CASINOS,No,High,Salary,1925000.0,SOCIAL MEDIA,NRN ID,00526247361
30000990,Other,GOVT. ARMY (CAPTAIN AND ABOVE),Yes,High,Investment,4954000.0,OFFLINE,ADHAR CARD,00466544242
30000991,Other,DOCTOR,No,Low,Investment,3214000.0,SOCIAL MEDIA,ADHAR CARD,00276852392
30000992,Indian,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Salary,498000.0,ONLINE ACCOUNT,ADHAR CARD,00433297352
30000993,Other,CASINOS,No,High,Investment,3481000.0,WALKIN CUSTOMER,CITIZENSHIP,00496388232
30000994,Other,DOCTOR,No,Low,Salary,5520000.0,WALKIN CUSTOMER,NRN ID,00364614061
30000995,Indian,ANY ATTORNEY/ LAWYER,No,Medium,Investment,5954000.0,REFERRAL,PASSPORT,00426853672
30000996,Other,GOVT. JUDGE,Yes,High,Other,4134000.0,ONLINE ACCOUNT,ADHAR CARD,00531451571
30000997,Other,GOVT. LEGISLATOR,Yes,High,Remittance,4013000.0,WALKIN CUSTOMER,PASSPORT,00229407652
30000998,Nepali,SELF EMPLOYED JEWELERS,No,High,Salary,1534000.0,OFFLINE,NRN ID,00114902602
30000999,Indian,CASINOS,No,High,Investment,7405000.0,SWIFT,CITIZENSHIP,00432776141
30001000,Other,DOCTOR,No,Low,Business,3203000.0,MAIL,NRN ID,00567583731
30001001,Nepali,CASINOS,No,High,Investment,1158000.0,OFFLINE,PASSPORT,00124710322
30001002,Other,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Other,7646000.0,SOCIAL MEDIA,ADHAR CARD,00362575141
30001003,Nepali,GOVT. LEGISLATOR,Yes,High,Business,6239000.0,EVENTS AND EXHIBITION,PASSPORT,00463627192
30001004,Nepali,FARMER,No,Low,Salary,1414000.0,REFERRAL,PASSPORT,00563003622
30001005,Indian,RETIRED,No,Low,Business,6052000.0,SOCIAL MEDIA,ADHAR CARD,00534473042
30001006,Indian,GOVT. ARMY (CAPTAIN AND ABOVE),Yes,High,Salary,4112000.0,MAIL,CITIZENSHIP,00346189302
30001007,Indian,GOVT. JUDGE,Yes,High,Business,6897000.0,MAIL,ADHAR CARD,00240034611
30001008,Other,SELF EMPLOYED JEWELERS,No,High,Salary,3553000.0,SWIFT,ADHAR CARD,00566608022
30001009,Indian,FARMER,No,Low,Salary,5662000.0,WALKIN CUSTOMER,NRN ID,00557372832
30001010,Nepali,GOVT. JUDGE,Yes,High,Investment,3823000.0,EVENTS AND EXHIBITION,PASSPORT,00561015151
30001011,Indian,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Investment,6494000.0,WALKIN CUSTOMER,CITIZENSHIP,00246597221
30001012,Indian,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Business,7430000.0,ONLINE ACCOUNT,ADHAR CARD,00438223122
30001013,Indian,SELF EMPLOYED JEWELERS,No,High,Salary,7767000.0,MAIL,PASSPORT,00182783152
30001014,Nepali,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Business,5597000.0,EVENTS AND EXHIBITION,NRN ID,00460782882
30001015,Other,ANY ATTORNEY/ LAWYER,No,Medium,Remittance,3128000.0,ONLINE ACCOUNT,CITIZENSHIP,00484678452
30001016,Nepali,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Remittance,4819000.0,SWIFT,ADHAR CARD,00513863241
30001017,Other,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Other,8000000.0,MAIL,ADHAR CARD,00291233842
30001018,Other,GOVT. JUDGE,Yes,High,Salary,3421000.0,SOCIAL MEDIA,NRN ID,00341019361
30001019,Other,GOVT. LEGISLATOR,Yes,High,Other,6746000.0,ONLINE ACCOUNT,PASSPORT,00497057161
30001020,Other,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Business,4571000.0,OFFLINE,CITIZENSHIP,00510893211
30001021,Nepali,GOVT. JUDGE,Yes,High,Other,4631000.0,SOCIAL MEDIA,CITIZENSHIP,00224733901
30001022,Nepali,GOVT. ARMY (CAPTAIN AND ABOVE),Yes,High,Investment,7824000.0,SOCIAL MEDIA,PASSPORT,00380976231
30001023,Indian,ANY ARTIST (ART/CRAFTPERSONS),No,High,Other,4743000.0,OFFLINE,ADHAR CARD,00333463782
30001024,Other,GOVT. LEGISLATOR,Yes,High,Other,2126000.0,WALKIN CUSTOMER,PASSPORT,00217505381
30001025,Indian,REAL ESTATE BUSINESS,No,High,Business,2436000.0,MAIL,CITIZENSHIP,00570241131
30001026,Other,GAMING -CASINOS,No,High,Investment,3812000.0,REFERRAL,NRN ID,00477118821
30001027,Other,GOVT. JUDGE,Yes,High,Other,7964000.0,WALKIN CUSTOMER,ADHAR CARD,00255197761
30001028,Other,GOVT. ARMY (CAPTAIN AND ABOVE),Yes,High,Other,2736000.0,MAIL,NRN ID,00235751582
30001029,Nepali,CASINOS,No,High,Salary,1147000.0,MAIL,CITIZENSHIP,00399165891
30001030,Indian,ANY ATTORNEY/ LAWYER,No,Medium,Investment,6990000.0,WALKIN CUSTOMER,ADHAR CARD,00334550032
30001031,Nepali,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Remittance,6327000.0,ONLINE ACCOUNT,PASSPORT,00227616532
30001032,Other,ENGINEER,No,Low,Other,2987000.0,REFERRAL,ADHAR CARD,00498744781
30001033,Other,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Salary,1691000.0,MAIL,NRN ID,00275357882
30001034,Other,GOVT. JUDGE,Yes,High,Investment,1399000.0,REFERRAL,CITIZENSHIP,00131201091
30001035,Other,TEACHER,No,Low,Business,1710000.0,OFFLINE,NRN ID,00586803842
30001036,Other,ENGINEER,No,Low,Investment,5194000.0,ONLINE ACCOUNT,ADHAR CARD,00461201951
30001037,Indian,DOCTOR,No,Low,Salary,7575000.0,EVENTS AND EXHIBITION,CITIZENSHIP,00150271481
30001038,Nepali,ENGINEER,No,Low,Other,5513000.0,EVENTS AND EXHIBITION,NRN ID,00481132641
30001039,Indian,GOVT. ARMY (CAPTAIN AND ABOVE),Yes,High,Other,5045000.0,SOCIAL MEDIA,NRN ID,00112332072
30001040,Other,GOVT. LEGISLATOR,Yes,High,Investment,7728000.0,WALKIN CUSTOMER,PASSPORT,00285271321
30001041,Nepali,TEACHER,No,Low,Business,3555000.0,MAIL,PASSPORT,00518540702
30001042,Indian,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Investment,2604000.0,REFERRAL,ADHAR CARD,00258664781
30001043,Nepali,ANY ACCOUNTANT,No,High,Other,7454000.0,SOCIAL MEDIA,NRN ID,00461140271
30001044,Other,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Salary,2830000.0,OFFLINE,CITIZENSHIP,00387234561
30001045,Nepali,TEACHER,No,Low,Business,1080000.0,SWIFT,PASSPORT,00411487082
30001046,Nepali,GOVT. ARMY (CAPTAIN AND ABOVE),Yes,High,Other,7331000.0,SOCIAL MEDIA,PASSPORT,00230777342
30001047,Other,GAMING -CASINOS,No,High,Business,2604000.0,MAIL,PASSPORT,00472798702
30001048,Other,GAMING -CASINOS,No,High,Salary,1377000.0,MAIL,CITIZENSHIP,00437151292
30001049,Indian,REAL ESTATE BUSINESS,No,High,Salary,1329000.0,MAIL,ADHAR CARD,00216753882
30001050,Nepali,SELF EMPLOYED JEWELERS,No,High,Business,3542000.0,SWIFT,PASSPORT,00429930042
30001051,Indian,FARMER,No,Low,Other,7674000.0,SOCIAL MEDIA,PASSPORT,00428410101
30001052,Nepali,TEACHER,No,Low,Other,5523000.0,OFFLINE,NRN ID,00118730831
30001053,Other,ANY ACCOUNTANT,No,High,Remittance,4042000.0,MAIL,PASSPORT,00457349222
30001054,Other,GOVT. JUDGE,Yes,High,Other,6204000.0,REFERRAL,PASSPORT,00257167261
30001055,Other,STUDENT,No,Low,Business,5005000.0,WALKIN CUSTOMER,PASSPORT,00494277651
30001056,Nepali,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Business,7926000.0,EVENTS AND EXHIBITION,NRN ID,00455946351
30001057,Nepali,REAL ESTATE BUSINESS,No,High,Salary,4342000.0,WALKIN CUSTOMER,PASSPORT,00178333122
30001058,Indian,STUDENT,No,Low,Remittance,2643000.0,REFERRAL,ADHAR CARD,00118666352
30001059,Indian,TEACHER,No,Low,Remittance,1699000.0,SOCIAL MEDIA,CITIZENSHIP,00217978632
30001060,Other,DOCTOR,No,Low,Business,7295000.0,ONLINE ACCOUNT,NRN ID,00357002932
30001061,Nepali,GAMING -CASINOS,No,High,Remittance,1159000.0,SOCIAL MEDIA,PASSPORT,00361062582
30001062,Indian,TEACHER,No,Low,Investment,5307000.0,WALKIN CUSTOMER,NRN ID,00549972082
30001063,Nepali,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Business,4817000.0,WALKIN CUSTOMER,PASSPORT,00516885191
30001064,Other,RETIRED,No,Low,Salary,5885000.0,WALKIN CUSTOMER,PASSPORT,00160579342
30001065,Nepali,GOVT. JUDGE,Yes,High,Business,7191000.0,SWIFT,CITIZENSHIP,00468273902
30001066,Indian,ANY ATTORNEY/ LAWYER,No,Medium,Remittance,4913000.0,EVENTS AND EXHIBITION,ADHAR CARD,00438007061
30001067,Nepali,ANY ARTIST (ART/CRAFTPERSONS),No,High,Business,7001000.0,ONLINE ACCOUNT,PASSPORT,00499333612
30001068,Indian,GOVT. ARMY (CAPTAIN AND ABOVE),Yes,High,Remittance,4976000.0,WALKIN CUSTOMER,PASSPORT,00577251292
30001069,Nepali,SELF EMPLOYED JEWELERS,No,High,Other,3807000.0,REFERRAL,ADHAR CARD,00296032831
30001070,Nepali,ENGINEER,No,Low,Investment,2024000.0,WALKIN CUSTOMER,ADHAR CARD,00538707341
30001071,Nepali,GOVT. JUDGE,Yes,High,Investment,5247000.0,WALKIN CUSTOMER,PASSPORT,00218643612
30001072,Other,GOVT. OFFICIAL (OFFICER TO BELOW SECRETARY ),Yes,High,Salary,941000.0,REFERRAL,PASSPORT,00364452442
30001073,Indian,ENGINEER,No,Low,Investment,1988000.0,REFERRAL,PASSPORT,00169640171
30001074,Indian,ANY ACCOUNTANT,No,High,Other,7582000.0,REFERRAL,PASSPORT,00574085771
30001075,Indian,CASINOS,No,High,Investment,1498000.0,WALKIN CUSTOMER,NRN ID,00376347751
30001076,Indian,GOVT. JUDGE,Yes,High,Remittance,3837000.0,EVENTS AND EXHIBITION,PASSPORT,00140452912
30001077,Other,SELF EMPLOYED LEGAL PROFESS/CONSULTANTS,No,High,Business,1554000.0,EVENTS AND EXHIBITION,NRN ID,00362036251
30001078,Other,REAL ESTATE BUSINESS,No,High,Salary,2188000.0,MAIL,CITIZENSHIP,00281537211
30001079,Other,GOVT. ARMY (CAPTAIN AND ABOVE),Yes,High,Business,3257000.0,ONLINE ACCOUNT,CITIZENSHIP,00173396921
30001080,Other,ANY ARTIST (ART/CRAFTPERSONS),No,High,Business,1398000.0,SOCIAL MEDIA,CITIZENSHIP,00254905301
30001081,Nepali,GOVT. LEGISLATOR,Yes,High,Investment,3999000.0,SWIFT,PASSPORT,00133358931
