TransactionID,Amount,Date,Time,SenderAccount,ReceiverAccount,Country,TransactionType,Currency,Channel,IsSuspicious
TX7182,55499.73,2025-04-30,01:39:36,00589478171,00510262541,Russia,Cash Withdrawal,NPR,Online,0
TX7183,687057.48,2025-06-23,16:22:01,00336055242,00558195642,India,Transfer,NPR,Online,0
TX7184,247693.01,2024-10-18,11:37:15,00412336172,00490144801,Nepal,Cash Withdrawal,NPR,Branch,0
TX7185,415241.41,2025-01-09,13:59:49,00322319292,00317754452,Nepal,Cash Withdrawal,NPR,ATM,0
TX7186,265994.74,2024-09-02,07:02:54,00535356341,00480979751,China,Transfer,NPR,Branch,0
TX7187,845703.77,2025-03-20,17:04:20,00175647841,00543949811,India,Transfer,NPR,ATM,0
TX7188,90209.78,2025-04-14,04:26:06,00142656402,00486170791,Nepal,Cash Withdrawal,NPR,Online,0
TX7189,346878.41,2024-08-16,11:37:55,00479448332,00262135221,Pakistan,Transfer,NPR,Branch,0
TX7190,795868.12,2024-12-29,05:07:17,00447020111,00594270021,India,Deposit,NPR,ATM,0
TX7191,643897.29,2025-05-14,18:27:08,00489180072,00225895502,Nepal,Transfer,NPR,Online,0
TX7192,255448.55,2024-10-28,07:16:55,00398609621,00178053732,India,Cash Withdrawal,NPR,ATM,0
TX7193,825974.06,2025-07-01,00:13:30,00175804912,00118594121,Nepal,Transfer,NPR,Online,0
TX7194,418369.49,2024-12-17,04:00:45,00148613011,00275726011,China,Transfer,NPR,ATM,0
TX7195,142777.06,2024-08-31,02:54:54,00511305012,00495495352,Pakistan,Deposit,NPR,ATM,0
TX7196,361560.98,2025-06-07,06:07:05,00165961501,00346340512,Pakistan,Transfer,NPR,Branch,0
TX7197,206384.55,2025-06-27,06:31:03,00166369471,00199043221,USA,Transfer,NPR,Online,0
TX7198,594923.3,2025-04-02,15:58:35,00515452821,00192025552,Nepal,Transfer,NPR,Online,0
TX7199,936227.44,2025-05-28,16:13:05,00497602282,00587084982,China,Deposit,NPR,Branch,0
TX7200,849107.88,2025-03-21,11:51:24,00260412251,00559287471,Russia,Deposit,NPR,ATM,0
TX7201,993908.38,2025-01-10,13:37:31,00157493351,00386393011,Pakistan,Deposit,NPR,ATM,0
TX7202,892863.05,2025-04-10,00:05:04,00454337731,00336786381,Nepal,Deposit,NPR,Online,0
TX7203,405565.13,2025-04-17,15:06:56,00397534882,00388580932,USA,Deposit,NPR,Branch,0
TX7204,51036.85,2025-06-24,00:25:38,00129608551,00162571321,Pakistan,Transfer,NPR,ATM,0
TX7205,142601.82,2025-07-09,06:06:18,00242337761,00521987801,India,Transfer,NPR,ATM,0
TX7206,422036.59,2024-12-21,21:21:41,00133354771,00179054381,Nepal,Cash Withdrawal,NPR,ATM,0
TX7207,559874.5,2024-12-09,00:07:53,00437067251,00589495502,China,Deposit,NPR,ATM,0
TX7208,506001.71,2024-09-19,16:25:03,00113583841,00526645812,India,Deposit,NPR,Branch,0
TX7209,991555.83,2025-04-24,00:22:18,00518207211,00371759991,Nepal,Cash Withdrawal,NPR,Online,0
TX7210,495426.95,2024-12-24,09:58:07,00534054891,00178758452,India,Transfer,NPR,Branch,0
TX7211,336564.41,2024-08-31,11:52:05,00143002202,00218256782,Pakistan,Deposit,NPR,Branch,0
TX7212,99267.05,2025-06-27,04:28:45,00368475162,00311384901,Nepal,Deposit,NPR,Branch,0
TX7213,319552.31,2024-07-25,12:30:04,00479235791,00461247931,Nepal,Deposit,NPR,ATM,0
TX7214,565039.78,2025-07-16,02:57:54,00212805021,00258386802,Pakistan,Cash Withdrawal,NPR,Online,0
TX7215,935056.39,2024-10-14,00:09:53,00213797321,00168784932,Nepal,Cash Withdrawal,NPR,Online,0
TX7216,469999.81,2024-10-07,14:31:49,00462742092,00346449311,Nepal,Deposit,NPR,ATM,0
TX7217,363680.26,2025-05-23,15:08:46,00111780002,00230652462,China,Cash Withdrawal,NPR,Online,0
TX7218,268070.97,2025-04-24,00:36:28,00144720941,00313712122,Pakistan,Transfer,NPR,Online,0
TX7219,845404.1,2024-12-08,21:03:02,00325684971,00517666052,Pakistan,Transfer,NPR,ATM,0
TX7220,479666.21,2025-07-14,09:35:25,00245369822,00441612642,Nepal,Transfer,NPR,Online,0
TX7221,61811.62,2025-05-01,19:17:37,00577150272,00332780902,Pakistan,Transfer,NPR,Online,0
TX7222,326623.64,2024-10-29,04:47:48,00386946421,00261394991,Nepal,Transfer,NPR,Online,0
TX7223,901913.6,2025-05-11,18:02:14,00425488202,00337689912,China,Transfer,NPR,Branch,0
TX7224,417425.46,2024-10-31,04:42:48,00251062282,00474677371,Nepal,Transfer,NPR,Branch,0
TX7225,685343.3,2025-06-13,14:03:34,00158306072,00475067532,Nepal,Transfer,NPR,Branch,0
TX7226,618957.85,2024-12-13,01:57:41,00413203871,00265596531,Nepal,Cash Withdrawal,NPR,ATM,0
TX7227,583520.68,2024-10-18,13:15:44,00115916632,00515139551,Pakistan,Deposit,NPR,Branch,0
TX7228,582582.94,2025-05-09,07:46:56,00262360392,00325170101,Nepal,Deposit,NPR,Branch,0
TX7229,234370.13,2024-09-08,19:03:41,00123220472,00495495352,Nepal,Transfer,NPR,Online,0
TX7230,967713.06,2025-02-20,01:06:39,00279999672,00399966851,India,Cash Withdrawal,NPR,Branch,0
TX7231,613746.91,2024-09-29,20:37:47,00321425512,00484641562,Nepal,Transfer,NPR,Branch,0
TX7232,392554.36,2025-03-12,19:18:42,00297685561,00566419642,India,Deposit,NPR,ATM,0
TX7233,312864.03,2025-06-10,23:36:06,00546414002,00195006602,Russia,Transfer,NPR,ATM,0
TX7234,503273.88,2025-02-18,06:51:36,00489508281,00534212052,India,Deposit,NPR,ATM,0
TX7235,496332.7,2024-12-10,17:35:10,00286011392,00131574622,Nepal,Deposit,NPR,Branch,0
TX7236,86724.72,2024-09-25,08:05:37,00466695841,00589205892,Nepal,Transfer,NPR,Branch,0
TX7237,362948.71,2025-07-08,10:53:33,00135655041,00253835321,Pakistan,Deposit,NPR,ATM,0
TX7238,578575.95,2024-12-25,08:11:28,00276372902,00274123711,Nepal,Transfer,NPR,Online,0
TX7239,117694.04,2024-08-20,22:51:37,00216887362,00189387401,USA,Transfer,NPR,ATM,0
TX7240,389294.47,2025-02-05,14:30:47,00369632521,00358127901,India,Cash Withdrawal,NPR,Branch,0
TX7241,579076.68,2025-01-06,07:57:21,00397619671,00262967211,Pakistan,Deposit,NPR,ATM,0
TX7242,580883.58,2025-04-19,09:38:27,00194951912,00234755692,USA,Deposit,NPR,ATM,0
TX7243,226091.12,2024-08-14,22:38:11,00136734031,00293736782,Nepal,Deposit,NPR,Online,0
TX7244,589659.52,2025-04-12,19:40:27,00555630572,00494277651,Nepal,Deposit,NPR,ATM,0
TX7245,632030.58,2025-03-11,12:01:37,00578053102,00589205892,USA,Cash Withdrawal,NPR,Online,0
TX7246,27809.57,2024-10-03,11:12:30,00319332962,00347506071,USA,Transfer,NPR,Online,0
TX7247,688570.9,2025-06-26,18:38:34,00165420472,00359519881,Russia,Deposit,NPR,ATM,0
TX7248,558382.14,2024-08-26,09:21:55,00132153541,00465170421,Pakistan,Deposit,NPR,Branch,0
TX7249,198294.62,2025-05-28,16:16:14,00442506882,00562442641,USA,Deposit,NPR,Branch,0
TX7250,578604.96,2025-06-20,20:58:47,00472972872,00575768721,Nepal,Cash Withdrawal,NPR,Online,0
TX7251,909641.58,2024-07-22,17:00:32,00261486752,00580544262,China,Deposit,NPR,Branch,0
TX7252,379747.9,2024-11-18,03:41:46,00585375221,00131623852,India,Transfer,NPR,Online,0
TX7253,336956.1,2025-01-03,05:23:48,00258721172,00574962311,Russia,Cash Withdrawal,NPR,Branch,0
TX7254,119935.96,2024-07-26,19:48:54,00549972082,00581514821,India,Cash Withdrawal,NPR,ATM,0
TX7255,105110.26,2024-07-24,00:23:38,00517213852,00542479931,Nepal,Transfer,NPR,Branch,0
TX7256,213910.57,2025-01-30,02:22:32,00347977531,00365175121,Pakistan,Transfer,NPR,Branch,0
TX7257,141437.38,2024-08-23,18:44:55,00238065472,00291485661,Russia,Transfer,NPR,ATM,0
TX7258,125503.52,2025-01-21,10:25:19,00341550062,00570576631,USA,Transfer,NPR,Online,0
TX7259,332807.38,2025-01-05,02:08:42,00397352372,00239362262,China,Deposit,NPR,Branch,0
TX7260,154537.73,2025-05-07,10:02:56,00581385271,00244301891,Pakistan,Deposit,NPR,Branch,0
TX7261,571596.94,2025-03-28,00:05:30,00238120222,00546752711,India,Cash Withdrawal,NPR,Branch,0
TX7262,618181.88,2025-04-28,22:25:19,00437871341,00117398742,Nepal,Deposit,NPR,Branch,0
TX7263,424171.99,2025-01-20,16:40:23,00290477402,00568881721,Nepal,Transfer,NPR,Branch,0
TX7264,251968.06,2024-12-23,23:09:56,00425650362,00341825161,Nepal,Deposit,NPR,Branch,0
TX7265,409816.18,2025-03-10,17:02:17,00534900342,00442815761,India,Transfer,NPR,Branch,0
TX7266,582659.02,2024-12-26,20:41:10,00452375011,00125868481,India,Cash Withdrawal,NPR,Branch,0
TX7267,590521.11,2025-01-18,03:31:17,00150449251,00594454692,USA,Cash Withdrawal,NPR,Online,0
TX7268,117601.63,2025-06-10,05:00:12,00489610831,00541929482,Russia,Transfer,NPR,ATM,0
TX7269,491636.92,2024-09-02,01:29:03,00386238832,00311566232,Pakistan,Deposit,NPR,ATM,0
TX7270,726742.82,2025-06-03,21:02:19,00454817721,00427947381,Pakistan,Transfer,NPR,Branch,0
TX7271,44358.58,2024-10-01,04:05:28,00310628452,00216887362,Russia,Cash Withdrawal,NPR,Branch,0
TX7272,492045.74,2025-04-28,23:49:03,00191241922,00572143901,India,Cash Withdrawal,NPR,ATM,0
TX7273,755282.62,2024-08-04,23:57:35,00285862942,00380942702,Nepal,Transfer,NPR,ATM,0
TX7274,680151.07,2024-11-13,16:46:05,00499754862,00286980242,Pakistan,Transfer,NPR,Branch,0
TX7275,177035.79,2025-05-24,07:46:59,00532472701,00383968831,Pakistan,Transfer,NPR,Online,0
TX7276,201060.68,2024-11-15,19:50:34,00297396921,00117794261,China,Cash Withdrawal,NPR,Branch,0
TX7277,258688.64,2025-04-30,13:05:19,00497699531,00284373632,USA,Transfer,NPR,Online,0
TX7278,458054.44,2025-02-14,14:19:15,00341620182,00245763011,Russia,Cash Withdrawal,NPR,Online,0
TX7279,171004.53,2025-05-22,04:52:46,00369044151,00447421791,China,Deposit,NPR,Online,0
TX7280,18554.15,2025-05-04,17:28:12,00382582082,00599628962,Nepal,Transfer,NPR,ATM,0
TX7281,990064.92,2024-12-12,17:11:20,00546464032,00330485751,Pakistan,Transfer,NPR,ATM,0
TX7282,890358.03,2025-03-24,12:56:33,00258627552,00139986012,Pakistan,Deposit,NPR,Branch,0
TX7283,562969.75,2025-02-17,03:09:48,00142135241,00284828772,China,Transfer,NPR,ATM,0
TX7284,990821.42,2025-02-09,17:43:06,00142936841,00257167261,Pakistan,Deposit,NPR,ATM,0
TX7285,150967.05,2024-12-16,12:50:35,00315926751,00336310721,Pakistan,Transfer,NPR,ATM,0
TX7286,355802.93,2025-07-22,05:39:26,00510796432,00533240181,Russia,Transfer,NPR,Online,0
TX7287,169589.82,2024-10-27,23:16:25,00595731232,00559287471,India,Transfer,NPR,ATM,0
TX7288,210235.26,2025-05-01,19:26:38,00478691542,00397534882,Nepal,Cash Withdrawal,NPR,Branch,0
TX7289,269114.32,2025-07-21,09:09:13,00591723761,00486084492,USA,Transfer,NPR,Online,0
TX7290,63287.79,2024-08-28,22:48:54,00488709082,00344881371,Nepal,Deposit,NPR,Online,0
TX7291,754548.12,2025-03-03,09:11:24,00287250492,00546582272,Pakistan,Deposit,NPR,Online,0
TX7292,678853.88,2024-09-18,09:28:14,00545491192,00188644231,India,Transfer,NPR,Branch,0
TX7293,321719.98,2025-04-08,17:57:21,00554922822,00393207941,Nepal,Deposit,NPR,Branch,0
TX7294,115763.73,2024-11-14,03:18:35,00576528201,00127948482,Pakistan,Transfer,NPR,Branch,0
TX7295,409546.94,2025-06-25,16:10:42,00515576212,00379121202,Pakistan,Transfer,NPR,Branch,0
TX7296,973835.5,2024-12-12,22:58:28,00244207271,00317528561,India,Deposit,NPR,Branch,0
TX7297,508579.03,2025-06-20,11:35:42,00549024791,00280860022,India,Cash Withdrawal,NPR,ATM,0
TX7298,551809.99,2025-01-30,13:59:54,00176990832,00177561222,India,Transfer,NPR,ATM,0
TX7299,815743.46,2025-02-23,14:51:18,00379121202,00559964261,Nepal,Transfer,NPR,ATM,0
TX7300,934047.89,2025-03-07,20:09:01,00441653071,00545960692,Nepal,Cash Withdrawal,NPR,Branch,0
TX7301,60749.14,2024-08-03,14:48:47,00336678722,00335972082,USA,Transfer,NPR,ATM,0
TX7302,16872.13,2024-07-22,13:05:07,00510984762,00352368451,Russia,Transfer,NPR,ATM,0
TX7303,552775.09,2024-07-23,23:07:34,00135101571,00215989171,Russia,Deposit,NPR,Branch,0
TX7304,59600.54,2024-09-02,19:05:02,00230478071,00172633052,Russia,Cash Withdrawal,NPR,ATM,0
TX7305,53425.86,2024-10-19,18:51:42,00563163572,00434586951,Nepal,Cash Withdrawal,NPR,Branch,0
TX7306,678054.43,2025-02-16,22:44:12,00598400302,00210665382,Russia,Transfer,NPR,ATM,0
TX7307,754679.38,2025-06-03,10:12:10,00373569732,00215387232,Russia,Deposit,NPR,ATM,0
TX7308,396192.64,2025-04-21,13:06:08,00532673631,00434744881,Russia,Transfer,NPR,Branch,0
TX7309,560695.65,2025-06-21,05:41:22,00460476022,00446891131,India,Cash Withdrawal,NPR,Online,0
TX7310,555932.14,2024-12-16,00:27:13,00227771771,00398384071,Nepal,Deposit,NPR,Branch,0
TX7311,237262.15,2024-10-19,11:35:19,00556585281,00362849722,India,Transfer,NPR,ATM,0
TX7312,384267.47,2024-10-21,14:39:18,00478113592,00490301742,Nepal,Transfer,NPR,Online,0
TX7313,867970.72,2025-06-11,10:57:39,00434124221,00574155651,China,Transfer,NPR,ATM,0
TX7314,678526.58,2025-06-25,07:02:14,00352362211,00415239521,Russia,Transfer,NPR,Online,0
TX7315,193517.14,2024-08-04,12:49:55,00595804962,00316889451,Nepal,Cash Withdrawal,NPR,Online,0
TX7316,447957.48,2025-01-01,13:46:28,00252482892,00414875502,Nepal,Transfer,NPR,Online,0
TX7317,929852.9,2024-08-09,08:36:58,00474221442,00196886721,Nepal,Deposit,NPR,Online,0
TX7318,925355.47,2025-04-21,00:52:53,00460312941,00173866621,USA,Cash Withdrawal,NPR,Branch,0
TX7319,30664.85,2025-05-16,01:13:23,00377444882,00552384822,Russia,Transfer,NPR,Online,0
TX7320,837888.43,2024-11-06,14:05:15,00127908971,00249593451,Nepal,Cash Withdrawal,NPR,Online,0
TX7321,500840.3,2025-05-23,04:54:55,00515761652,00549669002,USA,Transfer,NPR,Online,0
TX7322,771732.65,2025-04-10,01:11:25,00583395711,00277176371,Nepal,Cash Withdrawal,NPR,Online,0
TX7323,964077.76,2024-11-14,09:36:05,00290662482,00446841172,India,Cash Withdrawal,NPR,Online,0
TX7324,531578.6,2025-05-28,11:51:45,00546952441,00455507942,Russia,Transfer,NPR,ATM,0
TX7325,966700.39,2024-11-24,15:18:13,00364975681,00274165701,Pakistan,Cash Withdrawal,NPR,Online,0
TX7326,657061.47,2025-04-10,06:12:42,00133002461,00495573521,USA,Transfer,NPR,ATM,0
TX7327,142761.34,2025-06-06,12:43:44,00590557712,00159631181,USA,Deposit,NPR,Online,0
TX7328,955008.54,2024-09-10,11:09:24,00392838772,00147489862,China,Deposit,NPR,Online,0
TX7329,237177.73,2025-04-26,19:26:49,00278158972,00386880251,India,Cash Withdrawal,NPR,Online,0
TX7330,799412.19,2025-01-15,00:35:48,00212730901,00466888831,Nepal,Cash Withdrawal,NPR,Online,0
TX7331,942713.28,2025-03-27,22:21:44,00136594131,00489928491,USA,Transfer,NPR,ATM,0
TX7332,945632.65,2025-05-11,05:14:58,00328350151,00240525702,India,Deposit,NPR,Branch,0
TX7333,40369.73,2024-12-14,15:48:35,00445080801,00230478071,USA,Transfer,NPR,Branch,0
TX7334,796338.91,2025-05-26,18:27:53,00374482931,00187472461,Pakistan,Deposit,NPR,Branch,0
TX7335,43409.11,2024-09-23,04:43:53,00498137292,00218981852,India,Cash Withdrawal,NPR,ATM,0
TX7336,931415.08,2025-07-03,08:38:58,00420885452,00511305012,Pakistan,Transfer,NPR,Branch,0
TX7337,176916.9,2024-11-05,14:42:32,00453094222,00465821522,USA,Cash Withdrawal,NPR,Online,0
TX7338,627950.12,2025-01-26,20:13:58,00365009241,00542293002,Pakistan,Cash Withdrawal,NPR,Branch,0
TX7339,783643.18,2025-05-16,19:14:14,00222933251,00472111421,India,Cash Withdrawal,NPR,Branch,0
TX7340,34247.97,2025-06-10,13:34:58,00326483871,00456142781,India,Deposit,NPR,Online,0
TX7341,144882.49,2025-04-25,03:44:20,00248347131,00436155761,USA,Transfer,NPR,Online,0
TX7342,786147.92,2024-10-27,01:59:13,00344492942,00119209502,China,Transfer,NPR,ATM,0
TX7343,812153.47,2025-07-06,14:52:34,00475067532,00374969092,Pakistan,Cash Withdrawal,NPR,Branch,0
TX7344,761880.26,2025-04-23,19:32:24,00526407512,00194540272,Nepal,Deposit,NPR,ATM,0
TX7345,702836.5,2025-05-30,12:33:21,00448562791,00585833921,India,Cash Withdrawal,NPR,Online,0
TX7346,216905.06,2025-06-12,02:58:35,00457635362,00291329971,Nepal,Deposit,NPR,Branch,0
TX7347,779702.44,2025-02-20,18:34:44,00567630751,00184050451,Nepal,Cash Withdrawal,NPR,Online,0
TX7348,807153.75,2024-11-23,02:52:52,00498989352,00368475162,India,Cash Withdrawal,NPR,Online,0
TX7349,22831.49,2024-10-31,03:43:18,00178533442,00418931142,China,Cash Withdrawal,NPR,Branch,0
TX7350,756347.48,2024-11-06,07:45:33,00563003622,00419640692,Nepal,Transfer,NPR,ATM,0
TX7351,593349.62,2024-10-24,21:35:22,00319790221,00282160692,India,Cash Withdrawal,NPR,Online,0
TX7352,673138.11,2024-10-05,03:11:13,00481824222,00420051731,Russia,Deposit,NPR,ATM,0
TX7353,702924.15,2025-07-07,05:55:32,00114001962,00239448851,USA,Deposit,NPR,ATM,0
TX7354,13196.75,2025-06-15,10:52:46,00329956992,00316123581,Nepal,Transfer,NPR,Online,0
TX7355,931817.04,2025-01-20,08:37:13,00594860082,00534900342,USA,Deposit,NPR,Online,0
TX7356,803775.03,2025-02-27,12:07:14,00552624321,00192558361,USA,Deposit,NPR,ATM,0
TX7357,315988.5,2024-10-08,11:41:39,00441157552,00353563421,Russia,Deposit,NPR,Branch,0
TX7358,808286.17,2025-06-09,10:07:44,00399165891,00195500842,Nepal,Transfer,NPR,ATM,0
TX7359,987367.98,2024-12-25,15:39:19,00388729042,00429914942,India,Transfer,NPR,ATM,0
TX7360,486718.87,2025-01-10,00:54:02,00259779311,00574155651,USA,Cash Withdrawal,NPR,Online,0
TX7361,169623.52,2025-02-21,07:40:57,00161608691,00482065622,China,Deposit,NPR,Branch,0
TX7362,398659.98,2024-10-21,00:39:58,00173866621,00462798312,Nepal,Cash Withdrawal,NPR,Branch,0
TX7363,719582.5,2025-05-15,22:25:28,00276664031,00212119022,China,Deposit,NPR,ATM,0
TX7364,794539.95,2024-07-29,01:04:50,00256043461,00257955581,Pakistan,Deposit,NPR,Branch,0
TX7365,187019.27,2024-11-12,03:20:56,00178533442,00334928841,Pakistan,Cash Withdrawal,NPR,Online,0
TX7366,660626.95,2025-07-09,04:47:30,00480268232,00324041192,Nepal,Transfer,NPR,Online,0
TX7367,608781.78,2025-07-20,01:38:05,00136359752,00479235791,Nepal,Cash Withdrawal,NPR,Branch,0
TX7368,917853.68,2025-07-07,12:41:09,00570749921,00445508521,Pakistan,Cash Withdrawal,NPR,Branch,0
TX7369,396623.78,2025-05-18,15:57:27,00154950162,00210100292,Pakistan,Deposit,NPR,Online,0
TX7370,327698.9,2024-08-08,08:18:02,00363231561,00595599892,India,Cash Withdrawal,NPR,Online,0
TX7371,53312.15,2024-10-03,08:18:10,00427947381,00472798702,China,Cash Withdrawal,NPR,Branch,0
TX7372,10626.14,2025-03-16,05:27:00,00289728322,00233939741,India,Transfer,NPR,Online,0
TX7373,51085.46,2024-10-16,04:41:22,00180057481,00146742251,Nepal,Transfer,NPR,Online,0
TX7374,389012.48,2025-04-03,21:15:49,00449032001,00447392951,Pakistan,Transfer,NPR,Online,0
TX7375,409852.31,2024-12-09,13:18:52,00587163991,00366521521,Nepal,Deposit,NPR,ATM,0
TX7376,416727.01,2024-10-16,12:39:25,00421827361,00115869971,China,Cash Withdrawal,NPR,ATM,0
TX7377,125022.61,2025-01-29,10:00:56,00222600311,00461657981,China,Deposit,NPR,ATM,0
TX7378,182954.53,2024-11-19,08:15:16,00176744482,00181454542,India,Deposit,NPR,Online,0
TX7379,698918.15,2025-01-29,13:00:13,00317617512,00492055252,India,Cash Withdrawal,NPR,Branch,0
TX7380,571183.75,2025-05-10,06:08:07,00178533442,00511179851,Russia,Transfer,NPR,ATM,0
TX7381,257342.92,2024-12-27,01:44:05,00319982392,00239674992,Nepal,Cash Withdrawal,NPR,Branch,0
TX7382,137745.39,2025-07-04,04:13:26,00154236591,00467450781,Nepal,Deposit,NPR,Online,0
TX7383,410314.59,2025-01-09,09:52:10,00193895192,00388572961,Nepal,Deposit,NPR,Online,0
TX7384,208846.3,2025-01-24,18:56:02,00184932062,00140808951,China,Transfer,NPR,Online,0
TX7385,865431.59,2025-05-13,07:37:03,00192025552,00453270372,Nepal,Deposit,NPR,Online,0
TX7386,102643.63,2025-02-21,03:35:11,00262550032,00371160471,Nepal,Transfer,NPR,ATM,0
TX7387,929885.17,2024-10-03,06:38:51,00363317161,00129133522,China,Cash Withdrawal,NPR,ATM,0
TX7388,559404.51,2024-08-09,08:24:32,00364213711,00381235981,Pakistan,Transfer,NPR,Online,0
TX7389,996798.38,2025-07-22,11:16:15,00452112131,00147948521,USA,Deposit,NPR,ATM,0
TX7390,45800.73,2025-04-13,06:48:35,00295468391,00327347662,USA,Deposit,NPR,Branch,0
TX7391,326135.14,2024-10-04,12:25:56,00142499152,00148462962,USA,Cash Withdrawal,NPR,Online,0
TX7392,243272.45,2025-02-22,15:24:06,00563056592,00414875502,Nepal,Deposit,NPR,Branch,0
TX7393,924067.86,2024-08-06,02:10:47,00335268492,00161561631,Russia,Transfer,NPR,Online,0
TX7394,102695.76,2025-04-17,20:13:11,00220124291,00265616822,India,Deposit,NPR,Online,0
TX7395,919357.26,2025-01-03,00:28:21,00371628571,00242398231,Russia,Cash Withdrawal,NPR,Branch,0
TX7396,926149.78,2025-04-06,19:02:02,00387349431,00594598522,Russia,Transfer,NPR,Branch,0
TX7397,55118.44,2024-12-07,17:06:13,00438587612,00122962391,China,Deposit,NPR,Branch,0
TX7398,881824.75,2025-04-12,14:49:49,00344755361,00289692341,USA,Cash Withdrawal,NPR,Online,0
TX7399,775910.05,2025-01-06,17:26:12,00537483872,00493689332,Nepal,Transfer,NPR,Branch,0
TX7400,89794.8,2024-11-28,10:52:20,00196008932,00237090582,Pakistan,Deposit,NPR,Online,0
TX7401,588779.7,2024-12-03,02:40:46,00572143901,00237468632,Nepal,Transfer,NPR,ATM,0
TX7402,206723.89,2024-08-02,10:06:38,00416197662,00557760852,China,Transfer,NPR,Online,0
TX7403,435898.66,2024-10-17,23:11:05,00165709251,00326868632,India,Deposit,NPR,ATM,0
TX7404,212894.2,2025-02-12,21:57:00,00559763322,00249178392,Nepal,Transfer,NPR,Online,0
TX7405,28400.82,2025-07-04,08:13:11,00163766711,00469188101,Nepal,Deposit,NPR,ATM,0
TX7406,980643.03,2025-03-29,10:52:08,00254189772,00111147532,Pakistan,Cash Withdrawal,NPR,Online,0
TX7407,474899.61,2024-11-28,06:29:32,00240034611,00357002932,Russia,Cash Withdrawal,NPR,Online,0
TX7408,397948.65,2025-07-03,02:51:20,00463720332,00467015951,Russia,Cash Withdrawal,NPR,Branch,0
TX7409,60476.59,2024-10-07,09:50:44,00452635441,00320084791,China,Deposit,NPR,ATM,0
TX7410,290416.37,2025-02-12,22:28:13,00345627791,00493826451,Nepal,Deposit,NPR,ATM,0
TX7411,797699.59,2024-10-06,18:11:14,00418458711,00223279211,Nepal,Deposit,NPR,Online,0
TX7412,126810.76,2024-10-07,20:23:23,00476900982,00380218861,Russia,Cash Withdrawal,NPR,ATM,0
TX7413,539834.5,2024-12-29,17:29:08,00369484171,00494276682,Nepal,Deposit,NPR,Branch,0
TX7414,900214.51,2025-02-26,22:22:09,00142143481,00230863421,Nepal,Transfer,NPR,ATM,0
TX7415,665889.62,2025-06-09,09:02:50,00326488102,00248790751,India,Deposit,NPR,ATM,0
TX7416,207457.34,2024-08-11,00:11:18,00518650762,00248606911,USA,Deposit,NPR,Online,0
TX7417,138909.72,2025-04-05,20:11:41,00358314792,00265597132,Nepal,Deposit,NPR,Branch,0
TX7418,788266.74,2024-10-26,02:43:57,00298256902,00162528171,Russia,Cash Withdrawal,NPR,Branch,0
TX7419,615466.33,2025-02-07,18:56:45,00454337731,00486806941,Nepal,Transfer,NPR,Branch,0
TX7420,557684.84,2024-10-08,14:24:50,00129128132,00443108892,Nepal,Transfer,NPR,Branch,0
